Time,HostName,AirQualityIndex,Humidity,Temperature,Pressure,VOCEstimate,GasSensorResistance,CO2Estimate
1.65E+12,RSS-31-C,113.079216,56.432323,11.295677,1000.678,16.047606,1956204.2,2544.6597
1.65E+12,RSS-31-C,113.45645,56.68618,11.13398,1000.77814,16.248934,1940622.8,2552.9075
1.65E+12,RSS-31-C,112.9493,57.22014,10.982389,1000.83575,15.890063,1942029,2538.1333
1.65E+12,RSS-31-C,113.38258,57.424892,10.808058,1000.87616,16.124725,1943437.2,2547.8313
1.65E+12,RSS-31-C,115.85084,57.947624,10.674154,1000.8848,17.723509,1917024.4,2610.371
1.65E+12,RSS-31-C,118.88121,58.297276,10.573095,1000.89984,19.91226,1904762,2687.4023
1.65E+12,RSS-31-C,119.38347,58.71434,10.477087,1000.96704,20.257118,1904762,2698.7612
1.65E+12,RSS-31-C,120.22398,58.943665,10.378553,1000.96686,20.882036,1899362.1,2718.8604
1.65E+12,RSS-31-C,122.70872,59.302914,10.285074,1000.96826,22.956146,1871508.4,2781.5051
1.65E+12,RSS-31-C,123.6687,59.612442,10.186541,1001.0276,23.77129,1871508.4,2804.588
1.65E+12,RSS-31-C,122.70112,59.493607,10.113272,1001.0298,22.827246,1892655.4,2777.7803
1.65E+12,RSS-31-C,120.71497,59.664696,10.01474,1001.04517,21.065605,1902058.2,2724.6506
1.65E+12,RSS-31-C,120.18574,60.083015,9.898521,1001.07794,20.58141,1906116.8,2709.2676
1.65E+12,RSS-31-C,120.97444,60.46964,9.807568,1001.01544,21.169868,1891319.8,2727.9165
1.65E+12,RSS-31-C,119.388535,60.2952,9.706509,1001.0527,19.84856,1922525.2,2685.2827
1.65E+12,RSS-31-C,117.01656,60.51771,9.582712,1001.1717,18.049778,1949091.1,2622.4385
1.65E+12,RSS-31-C,118.38251,61.106747,9.5119705,1001.1884,18.98912,1943437.2,2655.9998
1.65E+12,RSS-31-C,119.936646,61.443085,9.466494,1001.20056,20.122805,1915654.1,2694.3604
1.65E+12,RSS-31-C,132.67502,61.830425,9.486706,1001.18414,32.751045,1790247.1,3016.5798
1.65E+12,RSS-31-C,132.03009,61.220695,9.506918,1001.2113,31.849451,1787858.5,2998.1133
1.65E+12,RSS-31-C,132.4632,60.809963,9.542328,1001.2378,32.296284,1802286.4,3007.33
1.65E+12,RSS-31-C,133.00848,60.809414,9.645874,1001.26587,32.89138,1787858.5,3019.4087
1.65E+12,RSS-31-C,128.94792,59.23041,9.797808,1001.25977,28.019333,1833105.4,2913.3545
1.65E+12,RSS-31-C,124.93685,58.516228,9.901049,1001.26154,23.922955,1882022.5,2808.7952
1.65E+12,RSS-31-C,125.82749,57.90944,9.946524,1001.2788,24.695229,1898017,2829.8132
1.65E+12,RSS-31-C,126.132454,57.711567,10.004633,1001.33154,24.92067,1888654.1,2835.825
1.65E+12,RSS-31-C,125.48721,57.235134,10.055162,1001.3728,24.241535,1911554.8,2817.5466
1.65E+12,RSS-31-C,121.14578,56.791573,10.052637,1001.3703,20.446321,1959064.4,2704.9111
1.65E+12,RSS-31-C,118.11585,56.354713,10.02737,1001.38354,18.144413,2015037.5,2625.898
1.65E+12,RSS-31-C,115.874985,56.844074,9.992001,1001.3886,16.601587,2024169.2,2567.1113
1.65E+12,RSS-31-C,115.2925,56.985928,9.951578,1001.3432,16.193823,2025699.1,2550.66
1.65E+12,RSS-31-C,120.34634,57.329487,9.931366,1001.38416,19.623623,1953352.8,2677.743
1.65E+12,RSS-31-C,140.19336,57.884693,9.928839,1001.38354,41.995506,1753926.6,3181.055
1.65E+12,RSS-31-C,140.94305,56.950855,9.916206,1001.38477,43.090073,1791443.8,3198.0764
1.65E+12,RSS-31-C,133.81122,57.395733,9.825253,1001.5558,32.663734,1844459.6,3014.8142
1.65E+12,RSS-31-C,132.27895,57.664223,9.754511,1001.59515,30.709213,1871508.4,2973.9956
1.65E+12,RSS-31-C,125.900856,56.992405,9.678719,1001.706,23.976263,1940622.8,2810.2676
1.65E+12,RSS-31-C,119.40712,58.038376,9.580187,1001.64813,18.642914,2005988,2643.8276
1.65E+12,RSS-31-C,117.964005,59.061657,9.461441,1001.6728,17.595833,2008995.6,2605.5884
1.65E+12,RSS-31-C,114.07493,60.21778,9.360577,1001.68713,15.124763,2031842.2,2505.4795
1.65E+12,RSS-31-C,108.7413,60.964237,9.218901,1001.6785,12.30436,2067901.2,2368.953
1.65E+12,RSS-31-C,105.2312,61.561523,9.057207,1001.66876,10.7353735,2103610.5,2278.7136
1.65E+12,RSS-31-C,102.78827,61.800503,8.877829,1001.676,9.758396,2133758,2215.593
1.65E+12,RSS-31-C,104.381424,62.18779,8.827299,1001.5735,10.348955,2115233,2254.463
1.65E+12,RSS-31-C,102.03735,62.232338,8.857616,1001.6125,9.443978,2140575,2193.9272
1.65E+12,RSS-31-C,98.10529,62.219612,9.016783,1001.70337,8.112755,2171799,2093.414
1.65E+12,RSS-31-C,95.77853,62.222958,9.292168,1001.68024,7.4104495,2178861.8,2033.5149
1.65E+12,RSS-31-C,92.49312,61.810547,9.729248,1001.66595,6.527043,2187755,1949.542
1.65E+12,RSS-31-C,89.58466,61.34666,10.110746,1001.7436,5.8331156,2175324.8,1875.1841
1.65E+12,RSS-31-C,84.85808,60.64713,10.578148,1001.7876,4.865524,2200328.5,1755.1975
1.65E+12,RSS-31-C,81.0643,59.2781,11.108713,1001.785,4.205923,2216708,1658.8251
1.65E+12,RSS-31-C,76.754364,57.985233,11.624125,1001.75757,3.5659013,2250210,1549.6215
1.65E+12,RSS-31-C,71.85287,55.430496,12.18754,1001.5959,2.9568477,2300429.2,1425.7212
1.65E+12,RSS-31-C,67.29761,54.17127,12.54126,1001.74927,2.4848454,2375886.8,1310.672
1.65E+12,RSS-31-C,65.07706,53.16394,12.90003,1001.711,2.2818491,2384341.5,1254.2935
1.65E+12,RSS-31-C,64.73237,52.947636,13.170372,1001.7901,2.2499208,2373782.2,1244.9717
1.65E+12,RSS-31-C,65.112526,52.60367,13.433483,1001.74054,2.2801504,2359154.8,1253.8008
1.65E+12,RSS-31-C,65.28636,51.995174,13.817177,1001.7431,2.2927775,2342657.5,1257.4541
1.65E+12,RSS-31-C,65.18166,51.726444,14.17848,1001.7299,2.2813337,2318339,1254.144
1.65E+12,RSS-31-C,65.664444,51.389248,14.542313,1001.73773,2.3208628,2282794,1265.5083
1.65E+12,RSS-31-C,68.53633,50.298927,14.954149,1001.71844,2.5836515,2220381,1336.4673
1.65E+12,RSS-31-C,68.731995,48.76951,15.315458,1001.7157,2.59983,2227764,1340.5968
1.65E+12,RSS-31-C,67.93416,47.730152,15.707087,1001.65234,2.5198338,2224066.5,1319.9219
1.65E+12,RSS-31-C,64.84561,46.62442,16.00523,1001.7695,2.2407334,2288642.2,1242.2649
1.65E+12,RSS-31-C,64.55798,46.057793,16.252842,1001.7209,2.214322,2265427,1234.4211
1.65E+12,RSS-31-C,65.27942,45.557602,16.480242,1001.76154,2.2728548,2269263.2,1251.6807
1.65E+12,RSS-31-C,67.34758,45.84689,16.6849,1001.76904,2.4538937,2235196,1302.3801
1.65E+12,RSS-31-C,70.460556,45.9534,16.942623,1001.7913,2.7550223,2166532,1378.952
1.65E+12,RSS-31-C,68.942085,43.71164,17.245823,1001.7693,2.599395,2214876,1340.4861
1.65E+12,RSS-31-C,66.01978,42.460674,17.455538,1001.8588,2.3270075,2242677.8,1267.2574
1.65E+12,RSS-31-C,63.524246,42.196102,17.607141,1001.77,2.117061,2290598.2,1204.7068
1.65E+12,RSS-31-C,61.662724,42.15146,17.720842,1001.78516,1.972573,2322357,1157.9431
1.65E+12,RSS-31-C,61.039352,41.84356,17.80675,1001.73987,1.9252664,2330434.8,1141.8848
1.65E+12,RSS-31-C,59.551937,41.16935,17.880024,1001.84467,1.8194317,2361233.5,1104.4817
1.65E+12,RSS-31-C,61.609875,41.490402,17.892656,1001.8834,1.9630724,2326388.8,1154.7493
1.65E+12,RSS-31-C,65.97572,41.63161,17.958353,1001.88007,2.3083706,2275042.2,1261.9379
1.65E+12,RSS-32-C,164.55502,79.96647,9.406363,1000.8956,89.188385,4045112.5,3679.313
1.65E+12,RSS-32-C,164.53589,80.04466,9.393778,1000.9373,88.80783,4060377.5,3676.4844
1.65E+12,RSS-32-C,160.72356,79.79231,9.403845,1000.86725,76.82247,4196567.5,3580.5771
1.65E+12,RSS-32-C,160.08139,79.73737,9.368616,1000.8239,74.750824,4226237.5,3562.4927
1.65E+12,RSS-32-C,158.7819,79.75189,9.325836,1000.8616,70.98771,4252964.5,3528.3223
1.65E+12,RSS-32-C,158.61446,79.80635,9.288088,1000.83765,70.30551,4297124.5,3521.934
1.65E+12,RSS-32-C,160.13605,79.798904,9.262924,1000.7943,74.11864,4183514.8,3556.874
1.65E+12,RSS-32-C,157.3523,79.76793,9.247826,1000.842,66.63784,4349232,3486.4907
1.65E+12,RSS-32-C,154.72028,79.66097,9.237759,1000.8247,60.260983,4406224.5,3419.949
1.65E+12,RSS-32-C,153.41338,79.67998,9.212595,1000.8361,57.229237,4406224.5,3385.8008
1.65E+12,RSS-32-C,152.73648,79.59404,9.205046,1000.8025,55.633305,4366883.5,3367.0908
1.65E+12,RSS-32-C,151.12749,79.60052,9.189947,1000.8004,52.25972,4479600,3325.7078
1.65E+12,RSS-32-C,150.6366,79.50143,9.192461,1000.8476,51.15898,4427983.5,3311.6255
1.65E+12,RSS-32-C,148.01404,79.361435,9.194979,1000.83307,46.301727,4582623.5,3245.6318
1.65E+12,RSS-32-C,144.51413,79.17354,9.189947,1000.7918,40.579853,4674196.5,3158.3706
1.65E+12,RSS-32-C,142.9125,79.12537,9.17988,1000.932,38.143677,4645941,3117.414
1.65E+12,RSS-32-C,141.12735,79.140366,9.169815,1000.9164,35.616013,4735915.5,3072.0562
1.65E+12,RSS-32-C,143.82468,79.05133,9.187431,1000.7979,39.20766,4621993.5,3135.6143
1.65E+12,RSS-32-C,141.09781,78.84155,9.197496,1000.95386,35.368324,4702797,3067.4395
1.65E+12,RSS-32-C,140.04965,78.71914,9.212595,1001.0655,33.933857,4773735.5,3040.05
1.65E+12,RSS-32-C,140.24834,78.74695,9.197496,1001.0703,34.0807,4735915.5,3042.9065
1.65E+12,RSS-32-C,140.1497,78.42715,9.205046,1000.9687,33.857006,4740088,3038.55
1.65E+12,RSS-32-C,137.07181,78.01384,9.189947,1001.0641,30.163696,4807864,2962.1387
1.65E+12,RSS-32-C,136.372,78.02439,9.169893,1001.1476,29.318605,4825112,2943.34
1.65E+12,RSS-32-C,136.19977,77.96888,9.1547165,1001.1114,29.05266,4873188.5,2937.312
1.65E+12,RSS-32-C,133.73561,77.872505,9.144651,1001.3303,26.478407,4953959.5,2875.9348
1.65E+12,RSS-32-C,134.68317,77.92439,9.122004,1001.4575,27.334099,4833782.5,2896.975
1.65E+12,RSS-32-C,137.24234,78.012314,9.119486,1001.51294,29.923357,4838129.5,2956.8467
1.65E+12,RSS-32-C,135.89134,77.82859,9.119486,1001.52655,28.405544,4851217,2922.4106
1.65E+12,RSS-32-C,135.68474,77.399376,9.099354,1001.48694,28.113745,4931256,2915.5798
1.65E+12,RSS-32-C,137.78763,77.19474,9.071672,1001.45276,30.264063,4825112,2964.3362
1.65E+12,RSS-32-C,138.82635,77.230515,9.041475,1001.53436,31.339235,4807864,2987.4302
1.65E+12,RSS-32-C,140.9877,77.20363,9.021345,1001.46704,33.8018,4846847,3037.4707
1.65E+12,RSS-32-C,141.65878,76.61862,9.003731,1001.60455,34.534264,4851217,3051.6526
1.65E+12,RSS-32-C,144.13104,76.332504,8.988632,1001.43976,37.66349,4838129.5,3109.0332
1.65E+12,RSS-32-C,146.8723,75.833725,8.940819,1001.54236,41.474113,4790739,3172.7905
1.65E+12,RSS-32-C,152.11975,75.81209,8.923204,1001.642,50.00358,4670139,3296.5137
1.65E+12,RSS-32-C,152.98792,74.5192,8.885456,1001.61115,51.435017,4658009,3315.185
1.65E+12,RSS-32-C,154.28943,74.25773,8.837645,1001.7,53.743114,4641932.5,3344.2239
1.65E+12,RSS-32-C,155.3276,74.312004,8.794865,1001.6895,55.617516,4690497,3366.9028
1.65E+12,RSS-32-C,155.59682,74.40041,8.747053,1001.70306,55.968098,4658009,3371.0598
1.65E+12,RSS-32-C,157.1845,74.337685,8.7118225,1001.76196,59.07423,4633936,3406.791
1.65E+12,RSS-32-C,159.08426,74.35768,8.674074,1001.75336,63.053726,4618026,3449.918
1.65E+12,RSS-32-C,159.29726,74.06485,8.641363,1001.8184,63.324963,4610111.5,3452.7576
1.65E+12,RSS-32-C,161.11559,74.15935,8.5960655,1001.7745,67.38921,4598290.5,3493.9084
1.65E+12,RSS-32-C,161.22466,74.112144,8.560837,1001.7651,67.4287,4618026,3494.2957
1.65E+12,RSS-32-C,161.98628,74.40853,8.513025,1001.8178,69.070526,4598290.5,3510.2102
1.65E+12,RSS-32-C,162.59058,74.59811,8.49541,1001.85236,70.34729,4586530.5,3522.3271
1.65E+12,RSS-32-C,162.40327,74.39293,8.455148,1001.8582,69.63282,4614065,3515.574
1.65E+12,RSS-32-C,163.92317,74.556526,8.424951,1001.9412,73.28362,4567063,3549.3794
1.65E+12,RSS-32-C,164.29492,74.713036,8.37462,1002.03564,74.007065,4563189,3555.8777
1.65E+12,RSS-32-C,163.86638,74.52685,8.316744,1002.1325,72.62253,4578723,3543.3843
1.65E+12,RSS-32-C,161.96973,74.28504,8.243766,1002.03046,67.61571,4641932.5,3496.128
1.65E+12,RSS-32-C,160.91907,74.28282,8.140595,1002.23376,64.9011,4670139,3469.021
1.65E+12,RSS-32-C,158.72665,74.44225,8.070134,1002.1839,59.803387,4756852.5,3414.9062
1.65E+12,RSS-32-C,157.41599,74.67649,7.9719944,1001.9393,56.8731,4799286.5,3381.6711
1.65E+12,RSS-32-C,156.33618,74.68385,7.914117,1002.17615,54.540924,4820788.5,3353.972
1.65E+12,RSS-32-C,153.0158,74.64333,7.8461723,1002.1749,48.28809,4931256,3273.42
1.65E+12,RSS-32-C,151.56677,74.83702,7.753066,1002.13226,45.71006,4986098,3237.1238
1.65E+12,RSS-32-C,149.93906,75.2544,7.6851234,1002.14813,42.99537,5028037.5,3196.6208
1.65E+12,RSS-32-C,148.29066,75.56588,7.627245,1002.19336,40.418217,5070688,3155.7302
1.65E+12,RSS-32-C,147.31192,75.83906,7.5869837,1002.17,38.916126,5094696.5,3130.6768
1.65E+12,RSS-32-C,146.56628,75.98745,7.531623,1002.07086,37.783752,5080264.5,3111.1423
1.65E+12,RSS-32-C,145.74857,76.08204,7.49891,1002.02814,36.591763,5114068.5,3089.936
1.65E+12,RSS-32-C,144.72917,76.18239,7.4737444,1002.1144,35.185604,5163147.5,3064.0132
1.65E+12,RSS-32-C,145.33177,76.145355,7.446064,1002.06836,35.840534,5123809.5,3076.2134
1.65E+12,RSS-32-C,144.73877,76.2167,7.413352,1002.15375,34.99005,5163147.5,3060.3267
1.65E+12,RSS-32-C,145.7561,76.364815,7.3781223,1002.22943,36.16709,5133588,3082.2139
1.65E+12,RSS-32-C,146.15813,76.31659,7.3328266,1002.1699,36.577362,5133588,3089.6755
1.65E+12,RSS-32-C,145.539,76.39927,7.295081,1002.1644,35.678047,5163147.5,3073.2078
1.65E+12,RSS-32-C,146.35178,76.51016,7.272434,1002.1816,36.61043,5148325.5,3090.2734
1.65E+12,RSS-32-C,147.19858,76.6237,7.2497854,1002.1272,37.61091,5148325.5,3108.109
1.65E+12,RSS-32-C,149.11371,76.69729,7.2372026,1002.2353,40.123367,5085066.5,3150.8867
1.65E+12,RSS-32-C,152.15703,76.7254,7.2372026,1002.21313,44.53886,4995357.5,3219.9526
1.65E+12,RSS-32-C,152.60147,76.62363,7.2296543,1002.31274,45.101776,4986098,3228.2615
1.65E+12,RSS-32-C,152.55525,76.656975,7.2145557,1002.32587,44.887543,4981481.5,3225.1118
1.65E+12,RSS-32-C,155.92372,76.72046,7.2145557,1002.32587,50.377808,4926740,3301.4458
1.65E+12,RSS-32-C,157.52379,76.704315,7.2170734,1002.4224,53.126537,4890909,3336.5906
1.65E+12,RSS-32-C,157.00502,76.67972,7.2044897,1002.47235,51.99624,4926740,3322.3643
1.65E+12,RSS-32-C,160.22728,76.64949,7.21204,1002.48364,58.047203,4833782.5,3395.189
1.65E+12,RSS-32-C,161.30727,76.58306,7.201974,1002.56537,60.092304,4795009,3418.0945
1.65E+12,RSS-32-C,161.03745,76.38942,7.209523,1002.5732,59.32688,4829443.5,3409.6143
1.65E+12,RSS-32-C,159.82805,76.38387,7.189393,1002.6306,56.67263,4859981.5,3379.3354
1.65E+12,RSS-32-C,158.5192,76.27522,7.1843586,1002.60834,53.953537,4864376,3346.8088
1.65E+12,RSS-32-C,158.83391,76.23338,7.1742945,1002.7446,54.37867,4868778.5,3352.001
1.65E+12,RSS-32-C,157.00372,75.91716,7.1768103,1002.85126,50.84065,4953959.5,3307.496
1.65E+12,RSS-32-C,157.4795,76.122734,7.149129,1002.9383,51.527603,4904284.5,3316.3748
1.65E+12,RSS-32-C,156.41357,76.22395,7.1440973,1003.0065,49.48165,4931256,3289.5723
1.65E+12,RSS-32-C,155.7915,75.97005,7.149129,1003.0117,48.261856,4967682.5,3273.06
1.65E+12,RSS-32-C,155.74373,76.090256,7.1088676,1002.9558,48.02697,4972273,3269.8328
1.65E+12,RSS-32-C,157.21365,76.09596,7.116416,1003.03375,50.39341,4976873,3301.6506
1.65E+12,RSS-32-C,157.09338,76.09404,7.1214485,1003.0252,50.024086,4949402,3296.785
1.65E+12,RSS-32-C,158.35316,76.13897,7.096287,1003.0211,52.10471,4913242,3323.7427
1.65E+12,RSS-32-C,158.61423,76.06132,7.1013174,1002.91034,52.413864,4931256,3327.6562
1.65E+12,RSS-32-C,161.96779,76.06653,7.0786705,1002.825,58.71106,4846847,3402.7114
1.65E+12,RSS-32-C,163.78502,75.93577,7.0761538,1002.68414,62.33088,4777975.5,3442.29
1.65E+12,RSS-32-C,163.37917,75.834465,7.063572,1002.68286,61.255405,4842484.5,3430.7764
1.65E+12,RSS-32-C,161.83421,75.7331,7.0333757,1002.6972,57.860004,4877606.5,3393.052
1.65E+12,RSS-32-C,161.00375,75.867035,7.020794,1002.69086,56.028076,4895359.5,3371.768
1.65E+12,RSS-32-C,158.91176,75.693825,7.000663,1002.5656,51.93713,4949402,3321.6116
1.65E+12,RSS-32-C,158.75307,75.829865,6.96795,1002.661,51.487988,4967682.5,3315.8657
1.65E+12,RSS-32-C,160.39429,76.001595,6.957883,1002.61615,54.325466,4913242,3351.3535
1.65E+12,RSS-32-C,161.47942,76.0568,6.957883,1002.6264,56.2183,4899818,3374.0103
1.65E+12,RSS-32-C,162.37999,76.04933,6.9528522,1002.6007,57.802444,4877606.5,3392.3936
1.65E+12,RSS-32-C,161.9105,75.842674,6.9629173,1002.54474,56.681156,4899818,3379.4348
1.65E+12,RSS-32-C,161.79335,75.93056,6.945302,1002.6065,56.262974,4904284.5,3374.5361
1.65E+12,RSS-32-C,159.54044,75.978096,6.9402685,1002.5874,51.88458,4963100,3320.942
1.65E+12,RSS-32-C,160.62006,76.085556,6.9427843,1002.7232,53.68019,4895359.5,3343.4487
1.65E+12,RSS-32-C,161.84196,76.119064,6.945302,1002.7857,55.807236,4855595.5,3369.1555
1.65E+12,RSS-32-C,160.65775,76.05418,6.955367,1002.786,53.401077,4926740,3340.0002
1.65E+12,RSS-32-C,161.31647,76.075554,6.96795,1002.8128,54.44836,4904284.5,3352.8481
1.65E+12,RSS-32-C,163.80719,76.04491,7.0056953,1002.85767,59.123188,4820788.5,3407.339
1.65E+12,RSS-32-C,166.05464,76.08577,7.0258265,1002.8292,63.65916,4769503.5,3456.2393
1.65E+12,RSS-32-C,168.18092,76.075325,7.050991,1002.84033,68.251236,4727592.5,3502.3167
1.65E+12,RSS-32-C,171.56218,75.99301,7.0786705,1002.7756,76.36997,4625967.5,3576.669
1.65E+12,RSS-32-C,173.99893,75.97207,7.106351,1002.7686,82.73569,4598290.5,3629.6323
1.65E+12,RSS-32-C,178.0674,75.927155,7.136548,1002.7816,94.774445,4524811,3719.5005
1.65E+12,RSS-32-C,180.27257,75.94416,7.166744,1002.68365,101.8358,4457332.5,3767.039
1.65E+12,RSS-32-C,183.60648,75.92371,7.1843586,1002.7023,113.719955,4388254.5,3840.0574
1.65E+12,RSS-32-C,186.68001,75.98718,7.201974,1002.6422,125.84546,4310897.5,3907.0806
1.65E+12,RSS-32-C,187.02649,75.78227,7.244753,1002.66315,126.85511,4321285.5,3912.3672
1.65E+12,RSS-32-C,188.26773,75.766495,7.252301,1002.5466,131.83751,4273233,3937.8525
1.65E+12,RSS-32-C,188.2867,75.73799,7.2799807,1002.3996,131.41125,4286852.5,3935.7102
1.65E+12,RSS-32-C,190.28954,75.65365,7.3026295,1002.519,140.15576,4246251,3978.3276
1.65E+12,RSS-32-C,189.29466,75.57123,7.3328266,1002.5404,134.96054,4259699,3953.3403
1.65E+12,RSS-32-C,191.15143,75.638466,7.360506,1002.5628,143.2156,4219608,3992.6147
1.65E+12,RSS-32-C,191.28941,75.519485,7.403286,1002.64166,143.33675,4193297.2,3993.1738
1.65E+12,RSS-32-C,193.31665,75.35451,7.4410315,1002.6814,152.96304,4144838.2,4036.1733
1.65E+12,RSS-32-C,192.26138,75.11177,7.476262,1002.6877,146.98534,4180264.2,4009.8022
1.65E+12,RSS-32-C,195.45651,75.16313,7.5039415,1002.6534,163.1785,4106870.5,4078.9402
1.65E+12,RSS-32-C,197.97482,75.11453,7.55427,1002.69086,177.02728,4060377.5,4132.828
1.65E+12,RSS-32-C,201.0624,75.04609,7.594533,1002.7075,195.76366,4005957,4199.381
1.65E+12,RSS-32-C,204.07693,74.845276,7.637311,1002.7182,215.92226,3947175.5,4264.218
1.65E+12,RSS-32-C,205.29604,74.71007,7.6524096,1002.6245,224.09512,3952976,4288.795
1.65E+12,RSS-32-C,207.34071,74.655045,7.680089,1002.5443,239.12706,3904209,4331.7446
1.65E+12,RSS-32-C,207.89766,74.34389,7.7052546,1002.5451,242.61784,3895727.5,4341.332
1.65E+12,RSS-32-C,209.48453,74.343925,7.7178364,1002.5669,254.8708,3864942.5,4373.9253
1.65E+12,RSS-32-C,211.04718,74.37018,7.7379675,1002.5878,267.51617,3851109.5,4405.959
1.65E+12,RSS-32-C,213.11047,74.05427,7.7706804,1002.62225,285.57782,3812898.5,4449.1797
1.65E+12,RSS-32-C,213.64629,73.8598,7.773197,1002.65045,289.52615,3799435,4458.263
1.65E+12,RSS-32-C,215.7148,73.955826,7.7782307,1002.613,309.05838,3775438.5,4501.451
1.65E+12,RSS-32-C,217.84425,73.99866,7.785779,1002.6022,330.53265,3705234.5,4545.8896
1.65E+12,RSS-32-C,219.74957,73.97983,7.8033943,1002.6343,350.85593,3700137.8,4585.3633
1.65E+12,RSS-32-C,223.09818,74.05562,7.8134604,1002.61914,390.8836,3647457.8,4656.8315
1.65E+12,RSS-32-C,225.4911,74.00911,7.84114,1002.58844,421.6303,3586666.8,4706.922
1.65E+12,RSS-32-C,228.22446,74.00305,7.861272,1002.6232,460.03137,3546473.2,4764.5845
1.65E+12,RSS-32-C,231.5892,73.96898,7.8738546,1002.61597,512.56586,3491239.5,4836.119
1.65E+12,RSS-32-C,234.39537,73.93792,7.891469,1002.59845,560.4533,3442098.8,4895.205
1.65E+12,RSS-32-C,237.67708,73.87804,7.9065666,1002.5886,622.56226,3387909.2,4964.7305
1.65E+12,RSS-32-C,240.80238,73.62043,7.9292154,1002.5337,687.82007,3343691.8,5030.6743
1.65E+12,RSS-32-C,242.4106,73.435745,7.9417973,1002.59644,722.24854,3318938.8,5062.985
1.65E+12,RSS-32-C,244.02579,73.42028,7.9493456,1002.61475,758.52075,3300613.5,5095.401
1.65E+12,RSS-32-C,244.33714,73.36648,7.9719944,1002.63837,762.5812,3325092.8,5098.932
1.65E+12,RSS-32-C,250.5398,73.36873,7.987092,1002.6764,948.9252,3185316.8,5243.557
1.65E+12,RSS-32-C,249.79048,73.25364,7.9946413,1002.7031,1000,3155425,5315.7617
1.65E+12,RSS-32-C,248.31978,72.39958,8.022323,1002.7697,1000,3187203.8,5284.586
1.65E+12,RSS-32-C,247.41344,72.30717,8.022323,1002.68604,973.8221,3225419.8,5260.6895
1.65E+12,RSS-32-C,246.77339,72.065384,8.019807,1002.7397,947.94165,3225419.8,5242.871
1.65E+12,RSS-32-C,245.17848,71.82009,8.004706,1002.7649,893.174,3268529.8,5203.502
1.65E+12,RSS-32-C,244.64943,71.96087,8.012257,1002.7866,872.67426,3274498,5188.142
1.65E+12,RSS-32-C,243.45634,71.868225,8.01729,1002.82947,833.65234,3302639.8,5157.88
1.65E+12,RSS-32-C,241.75465,71.31176,8.012257,1002.7848,782.7913,3325092.8,5116.236
1.65E+12,RSS-32-C,240.03229,71.15741,8.004706,1002.8898,734.69525,3362500,5074.288
1.65E+12,RSS-32-C,239.51999,70.75077,8.007224,1002.84644,718.4151,3358302.2,5059.4644
1.65E+12,RSS-32-C,237.91133,70.48552,7.9946413,1002.9749,676.8579,3411541,5020.0464
1.65E+12,RSS-32-C,237.78761,70.56862,7.9795427,1002.9829,670.62305,3433312,5013.9243
1.65E+12,RSS-32-C,236.40259,70.53555,7.9619265,1002.9869,636.7024,3455363,4979.588
1.65E+12,RSS-32-C,235.5398,70.7773,7.9417973,1002.9844,615.3012,3468730,4956.9697
1.65E+12,RSS-32-C,235.90324,70.97029,7.934247,1003.02795,619.78674,3448718,4961.7744
1.65E+12,RSS-32-C,236.99841,71.117676,7.9292154,1002.9849,639.9017,3424570,4982.9033
1.65E+12,RSS-32-C,236.35999,70.8228,7.921665,1003.0215,623.11993,3455363,4965.3228
1.65E+12,RSS-32-C,236.4179,70.66766,7.8965015,1002.9096,621.20416,3462033.5,4963.2856
1.65E+12,RSS-32-C,234.78308,70.359856,7.8738546,1002.9867,585.05493,3502604,4923.624
1.65E+12,RSS-32-C,233.65875,70.41172,7.8562403,1003.01447,560.61304,3491239.5,4895.3936
1.65E+12,RSS-32-C,231.15912,71.076324,7.868821,1003.0567,512.87494,3551155,4836.518
1.65E+12,RSS-32-C,229.11661,71.381584,7.8990183,1003.0337,476.52225,3584277.2,4787.884
1.65E+12,RSS-32-C,227.94344,71.39744,7.9367647,1003.02686,455.9615,3567639.2,4758.706
1.65E+12,RSS-32-C,226.66965,71.73879,7.9946413,1003.0023,434.84097,3565275,4727.331
1.65E+12,RSS-32-C,225.20926,72.163895,8.095298,1002.9539,412.13553,3577127.8,4691.8545
1.65E+12,RSS-32-C,221.08792,72.45308,8.246284,1002.99945,357.28183,3618023,4597.369
1.65E+12,RSS-32-C,219.48573,72.25687,8.435016,1003.00885,337.0882,3589059.5,4558.8813
1.65E+12,RSS-32-C,218.2041,72.294655,8.643879,1003.04095,321.49026,3591455.5,4527.5396
1.65E+12,RSS-32-C,215.61096,70.87423,8.857775,1003.0542,293.46045,3591455.5,4467.192
1.65E+12,RSS-32-C,211.5368,69.94238,9.054058,1003.0164,254.97955,3659864.2,4374.2075
1.65E+12,RSS-32-C,210.45268,70.19641,9.262924,1003.0447,244.83679,3647457.8,4347.3545
1.65E+12,RSS-32-C,206.1306,69.58015,9.494436,1003.10486,211.03682,3725762,4249.078
1.65E+12,RSS-32-C,205.77986,69.50683,9.698271,1003.1053,207.71344,3697594.5,4238.5776
1.65E+12,RSS-32-C,204.16505,69.47908,9.939852,1003.13617,196.01111,3662355.2,4200.217
1.65E+12,RSS-32-C,202.784,68.7348,10.1915,1003.1106,186.41788,3672354.8,4167.0205
1.65E+12,RSS-32-C,202.99274,67.41274,10.395334,1003.11194,186.9396,3669849.8,4168.869
